epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1733.24,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.0003327,0.0003327,0.0003327
184,1741.69,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000329951,0.000329951,0.000329951
185,1749.81,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000327202,0.000327202,0.000327202
186,1757.93,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000324453,0.000324453,0.000324453
187,1766.47,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000321705,0.000321705,0.000321705
188,1775.12,1.1928,58.1141,0.00755,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000318956,0.000318956,0.000318956
189,1783.42,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000316207,0.000316207,0.000316207
190,1791.76,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000313458,0.000313458,0.000313458
191,1800.32,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000310709,0.000310709,0.000310709
192,2364.45,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.00030796,0.00030796,0.00030796
193,2375.03,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000305211,0.000305211,0.000305211
194,2383.19,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000302462,0.000302462,0.000302462
195,2391.96,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000299713,0.000299713,0.000299713
196,2400.61,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000296964,0.000296964,0.000296964
197,2409.33,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000294216,0.000294216,0.000294216
198,2417.9,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000291467,0.000291467,0.000291467
199,2426.42,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000288718,0.000288718,0.000288718
200,2435.21,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000285969,0.000285969,0.000285969
201,2444.32,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.00028322,0.00028322,0.00028322
202,2453.11,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000280471,0.000280471,0.000280471
203,2462.01,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000277722,0.000277722,0.000277722
204,2470.7,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000274973,0.000274973,0.000274973
205,2479.29,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000272224,0.000272224,0.000272224
206,2488.7,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000269475,0.000269475,0.000269475
207,2497.94,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000266727,0.000266727,0.000266727
208,2506.41,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000263978,0.000263978,0.000263978
209,2515.16,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000261229,0.000261229,0.000261229
210,2524.33,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.00025848,0.00025848,0.00025848
211,2532.88,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000255731,0.000255731,0.000255731
212,2541.83,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000252982,0.000252982,0.000252982
213,2550.86,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000250233,0.000250233,0.000250233
214,2560.67,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000247484,0.000247484,0.000247484
215,2569.75,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000244735,0.000244735,0.000244735
216,2578.69,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000241986,0.000241986,0.000241986
217,2587.45,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000239238,0.000239238,0.000239238
218,2596.62,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000236489,0.000236489,0.000236489
219,2605.61,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.00023374,0.00023374,0.00023374
220,2615.56,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000230991,0.000230991,0.000230991
221,2624.76,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000228242,0.000228242,0.000228242
222,2633.84,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000225493,0.000225493,0.000225493
223,2643.18,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000222744,0.000222744,0.000222744
224,2652.33,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000219995,0.000219995,0.000219995
225,2661.68,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000217246,0.000217246,0.000217246
226,2671.43,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000214497,0.000214497,0.000214497
227,2680.88,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000211749,0.000211749,0.000211749
228,2689.75,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000209,0.000209,0.000209
229,2698.51,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000206251,0.000206251,0.000206251
230,2707.72,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000203502,0.000203502,0.000203502
231,2716.38,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000200753,0.000200753,0.000200753
232,2725.52,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000198004,0.000198004,0.000198004
233,2734.99,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000195255,0.000195255,0.000195255
234,2744.67,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000192506,0.000192506,0.000192506
235,2753.57,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000189757,0.000189757,0.000189757
236,2762.82,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000187008,0.000187008,0.000187008
237,2772.17,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.00018426,0.00018426,0.00018426
238,2780.91,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000181511,0.000181511,0.000181511
239,2789.79,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000178762,0.000178762,0.000178762
240,2799.39,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000176013,0.000176013,0.000176013
241,2808.28,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000173264,0.000173264,0.000173264
242,2817.21,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000170515,0.000170515,0.000170515
243,2825.92,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000167766,0.000167766,0.000167766
244,2834.92,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000165017,0.000165017,0.000165017
245,2843.74,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000162268,0.000162268,0.000162268
246,2853.73,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.00015952,0.00015952,0.00015952
247,2863.26,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000156771,0.000156771,0.000156771
248,2871.98,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000154022,0.000154022,0.000154022
249,2880.99,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000151273,0.000151273,0.000151273
250,2890.02,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000148524,0.000148524,0.000148524
251,2899.16,1.22011,54.0566,0.00762,0.65503,0.125,0.07057,0.04548,1.20228,42.7914,0.00894,0.000145775,0.000145775,0.000145775
252,2909.59,1.22011,54.0566,0.00762,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000143026,0.000143026,0.000143026
253,2920.41,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000140277,0.000140277,0.000140277
254,2930.79,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000137528,0.000137528,0.000137528
255,2941.04,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000134779,0.000134779,0.000134779
256,2950.62,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000132031,0.000132031,0.000132031
257,2959.98,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000129282,0.000129282,0.000129282
258,2970.58,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000126533,0.000126533,0.000126533
259,2979.63,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000123784,0.000123784,0.000123784
260,2987.91,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000121035,0.000121035,0.000121035
261,2996.3,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000118286,0.000118286,0.000118286
262,3004.43,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000115537,0.000115537,0.000115537
263,3014.82,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000112788,0.000112788,0.000112788
264,3024.28,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000110039,0.000110039,0.000110039
265,3034.49,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.00010729,0.00010729,0.00010729
266,3044.03,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000104542,0.000104542,0.000104542
267,3053.59,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,0.000101793,0.000101793,0.000101793
268,3063.12,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,9.90437e-05,9.90437e-05,9.90437e-05
269,3072.22,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,9.62948e-05,9.62948e-05,9.62948e-05
270,3081.46,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,9.35459e-05,9.35459e-05,9.35459e-05
271,3091.32,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,9.0797e-05,9.0797e-05,9.0797e-05
272,3101.23,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,8.80481e-05,8.80481e-05,8.80481e-05
273,3110.41,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,8.52992e-05,8.52992e-05,8.52992e-05
274,3119.45,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,8.25503e-05,8.25503e-05,8.25503e-05
275,3128.71,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,7.98014e-05,7.98014e-05,7.98014e-05
276,3137.94,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,7.70525e-05,7.70525e-05,7.70525e-05
277,3147.42,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,7.43036e-05,7.43036e-05,7.43036e-05
278,3157.25,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,7.15547e-05,7.15547e-05,7.15547e-05
279,3166.33,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,6.88058e-05,6.88058e-05,6.88058e-05
280,3175.46,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,6.60569e-05,6.60569e-05,6.60569e-05
281,3184.52,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,6.3308e-05,6.3308e-05,6.3308e-05
282,3193.71,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,6.05591e-05,6.05591e-05,6.05591e-05
283,3203.37,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,5.78102e-05,5.78102e-05,5.78102e-05
284,3212.91,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,5.50613e-05,5.50613e-05,5.50613e-05
285,3222.89,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,5.23124e-05,5.23124e-05,5.23124e-05
286,3232.25,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,4.95635e-05,4.95635e-05,4.95635e-05
287,3241.52,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,4.68146e-05,4.68146e-05,4.68146e-05
288,3250.92,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,4.40657e-05,4.40657e-05,4.40657e-05
289,3261.06,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,4.13168e-05,4.13168e-05,4.13168e-05
290,3273.72,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,3.85679e-05,3.85679e-05,3.85679e-05
291,3283.42,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,3.5819e-05,3.5819e-05,3.5819e-05
292,3292.93,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,3.30701e-05,3.30701e-05,3.30701e-05
293,3302.3,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,3.03212e-05,3.03212e-05,3.03212e-05
294,3311.79,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,2.75723e-05,2.75723e-05,2.75723e-05
295,3321.08,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,2.48234e-05,2.48234e-05,2.48234e-05
296,3330.64,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,2.20745e-05,2.20745e-05,2.20745e-05
297,3340.43,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,1.93256e-05,1.93256e-05,1.93256e-05
298,3349.81,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,1.65767e-05,1.65767e-05,1.65767e-05
299,3359.64,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,1.38278e-05,1.38278e-05,1.38278e-05
300,3368.84,1.15338,51.048,0.00619,0.46932,0.25,0.18807,0.16717,1.39468,40.7132,0.00926,1.10789e-05,1.10789e-05,1.10789e-05
