epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,2216.29,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000514128,0.000514128,0.000514128
118,2234.73,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000511379,0.000511379,0.000511379
119,2253.66,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.00050863,0.00050863,0.00050863
120,2272.36,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000505881,0.000505881,0.000505881
121,2290.92,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000503132,0.000503132,0.000503132
122,2309.45,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000500383,0.000500383,0.000500383
123,2328.39,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000497634,0.000497634,0.000497634
124,2347.68,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000494885,0.000494885,0.000494885
125,2366.34,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000492136,0.000492136,0.000492136
126,2385.55,1.39107,18.1562,0.01137,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000489387,0.000489387,0.000489387
127,2404.42,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000486639,0.000486639,0.000486639
128,2423.69,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.00048389,0.00048389,0.00048389
129,2442.42,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000481141,0.000481141,0.000481141
130,2460.51,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000478392,0.000478392,0.000478392
131,2479.33,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000475643,0.000475643,0.000475643
132,2498.14,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000472894,0.000472894,0.000472894
133,2516.63,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000470145,0.000470145,0.000470145
