epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,764.317,1.02559,4.97123,0.00791,0.72369,0.35252,0.27161,0.14562,1.00687,4.03053,0.00622,7.84269e-05,7.84269e-05,7.84269e-05
185,768.337,1.02559,4.97123,0.00791,0.72369,0.35252,0.27161,0.14562,1.00687,4.03053,0.00622,7.43036e-05,7.43036e-05,7.43036e-05
186,771.929,1.02559,4.97123,0.00791,0.72369,0.35252,0.27161,0.14562,1.00687,4.03053,0.00622,7.01802e-05,7.01802e-05,7.01802e-05
187,775.988,1.02559,4.97123,0.00791,0.72369,0.35252,0.27161,0.14562,1.00687,4.03053,0.00622,6.60569e-05,6.60569e-05,6.60569e-05
188,779.811,1.02559,4.97123,0.00791,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,6.19335e-05,6.19335e-05,6.19335e-05
189,783.528,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,5.78102e-05,5.78102e-05,5.78102e-05
190,787.038,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,5.36869e-05,5.36869e-05,5.36869e-05
191,790.782,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,4.95635e-05,4.95635e-05,4.95635e-05
192,794.308,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,4.54402e-05,4.54402e-05,4.54402e-05
193,798.115,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,4.13168e-05,4.13168e-05,4.13168e-05
194,801.85,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,3.71935e-05,3.71935e-05,3.71935e-05
195,805.925,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,3.30701e-05,3.30701e-05,3.30701e-05
196,809.771,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,2.89468e-05,2.89468e-05,2.89468e-05
197,813.694,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,2.48234e-05,2.48234e-05,2.48234e-05
198,817.478,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,2.07001e-05,2.07001e-05,2.07001e-05
199,821.283,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,1.65767e-05,1.65767e-05,1.65767e-05
200,825.129,1.01593,4.52096,0.00763,0.81366,0.25,0.34366,0.17241,0.98775,3.72071,0.00643,1.24534e-05,1.24534e-05,1.24534e-05
